Population,CO2 Combustion per EJ,Coal Consumption in EJ,Coal Production in EJ,Gas Consumption in EJ,Gas Production in EJ,HydEl Production in EJ,Nuclear Power Production in EJ,Oil Consumption in MTonnes,Oil Production in MTonnes,Solar Power Production in EJ,Wind Power Production in EJ,id,name,group
32.95669,58.354895121259,0.024869592860341,0.0,0.80481555,3.056823015213,0.0057241930626333,0.0,11.034396,86.43767,0.0,0.0,0,Algeria,Africa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.434363793103,0.0,0.0,1,Angola,Africa
39.070501,51.040790691231,0.039461921900511,0.0,1.414404,1.5975062847137,0.35270982980728,0.067986287176609,22.499875,39.369076661885,8.349714448741e-07,0.0007393070263788,2,Argentina,S. & Cent. America
20.171731,75.418827306492,2.2976002693176,9.004638671875,0.8373233626832,1.3764700889587,0.15942490100861,0.0,39.35465217787,25.327277748939,0.0008664117194712,0.013390982523561,3,Australia,Asia Pacific
8.227034,48.917683537729,0.16822992265224,0.0,0.34299743161376,0.0,0.38238739967346,0.0,13.709617528076,0.0,0.000216663480387,0.013723185285926,4,Austria,Europe
8.656237,55.832921892187,0.0001348149671685,0.0,0.339783377472,0.20150624215603,0.031021764501929,0.0,5.376,22.2142,0.0,0.0,5,Azerbaijan,CIS
0.0,0.0,0.0,0.0,0.0,0.36627426743507,0.0,0.0,0.0,0.0,0.0,0.0,6,Bahrain,Middle East
140.91259,53.309008394038,0.030052781105042,0.0,0.4774808767806,0.4774808883667,0.0077209086157382,0.0,3.862743,0.0,3.5048182326136e-05,0.0,7,Bangladesh,Asia Pacific
9.935163,56.009271039333,0.028727473691106,0.0,0.68409582452673,0.0,0.0003710984019562,0.0,7.261,0.0,0.0,1.0308289347449e-05,8,Belarus,CIS
10.516978,50.031408379582,0.21551670134068,0.0,0.6081651,0.0,0.0029687872156501,0.47079986333847,32.742400187969,0.0,1.0308289347449e-05,0.0023399817291647,9,Belgium,Europe
0.0,0.0,0.0,0.0,0.0,0.41837692260742,0.0,0.0,0.0,0.0,0.0,0.0,10,Bolivia,S. & Cent. America
186.797334,37.227978503391,0.54390454292297,0.11905629187822,0.72457616494435,0.40469187498093,3.4786019325256,0.097483612596989,92.479088744837,88.981417027537,0.0,0.0009576400625519,11,Brazil,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.4215399324894,0.0,0.0,0.0,10.092822429622,0.0,0.0,12,Brunei,Asia Pacific
7.815222,56.821253342741,0.28983578085899,0.17492191493511,0.1175904,0.0,0.044707048684359,0.1845116019249,5.0209995422363,0.0,0.0,5.1541446737247e-05,13,Bulgaria,Europe
32.215916,40.644157552876,1.2540420293808,1.478835105896,3.153303,6.4494881629944,3.7311444282532,0.90410876274109,104.42418390126,142.67888058675,0.0001752409152686,0.01615777425468,14,Canada,North America
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1079136690647,0.0,0.0,15,Chad,Africa
16.175311,49.582751433833,0.11545239388943,0.0,0.32787927795672,0.0,0.2636396586895,0.0,13.103148836165,0.0,0.0,7.2158021794166e-05,16,Chile,S. & Cent. America
1304.887562,80.30959607534,55.458381652832,51.987564086914,1.6911038948673,1.7894867658615,4.0925660133362,0.52513545751572,323.605626697,181.3529,0.0008658962906338,0.020060556009412,17,China,Asia Pacific
6.936874,77.924419305204,0.28750398755074,0.0,0.09042753951,0.0,0.0,0.0,13.752,0.0,0.0,0.0,18,China Hong Kong SAR,Asia Pacific
42.22094,44.15253589996,0.056024432182312,1.7239490747452,0.23206839440453,0.23206838965416,0.40430024266243,0.0,11.521248298022,27.712707647908,9.8250879091211e-05,0.0005100541166029,19,Colombia,S. & Cent. America
4.429682,52.453812485267,0.028624104335904,0.0,0.0989366,0.0,0.072523966431618,0.0,4.5586,0.0,0.0,0.0001030828934744,20,Croatia,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Cuba,S. & Cent. America
1.037062,73.957455291505,0.0018421920249239,0.0,0.0,0.0,0.0,0.0,2.954,0.0,5.8344917306385e-06,3.6594426546799e-06,22,Cyprus,Europe
10.280113,65.97919210661,0.84130889177322,0.98682767152786,0.3225276,0.0,0.024532800540328,0.24460029602051,9.9320002145518,0.0,7.0096365334393e-07,0.0002193603868363,23,Czech Republic,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,Democratic Republic of Congo,Africa
5.436312,63.167917403455,0.1549876332283,0.0,0.1872200961638,0.39286834001541,0.0002319365012226,0.0,8.6407232769136,18.51683,2.2277357857092e-05,0.068179026246071,25,Denmark,Europe
13.770012,58.050815387854,8.8232249254361e-05,0.0,0.019881716286285,0.0,0.070948235690594,0.0,7.876970763919,28.576881107904,1.2771897672792e-07,0.0,26,Ecuador,S. & Cent. America
79.07531,57.25396261116,0.0356185734272,0.0,1.09494,1.4726250171661,0.13033801317215,0.0,29.198,33.167281437126,1.0308289347449e-05,0.0052583729848266,27,Egypt,Africa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.468523485414,0.0,0.0,28,Equatorial Guinea,Africa
1.354662,87.904353731391,0.1371261626482,0.0,0.0334809,0.0,0.0002216282155131,0.0,1.401,0.0,0.0,0.0005556168034672,29,Estonia,Europe
5.246071,45.204349232957,0.19860799610615,0.0,0.149148,0.0,0.14208945631981,0.23019190132618,10.54134605,0.0,2.7121108360006e-05,0.0017518112435937,30,Finland,Europe
60.51008,34.345143844104,0.56226432323456,0.0,1.7176527,0.0,0.53067070245743,4.4664311408997,92.380439288689,0.0,0.0001082448725355,0.0099165737628937,31,France,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.498014569083,0.0,0.0,32,Gabon,Africa
81.212168,57.924307223831,3.4033939838409,2.3685507774353,3.2501177710106,0.59553629159927,0.20243418216705,1.6127480268478,120.39229684682,0.0,0.01348324213177,0.28630241751671,33,Germany,Europe
11.113448,74.91977756262,0.38195350766182,0.35746899247169,0.093717,0.0,0.051721811294556,0.0,21.022,0.0,9.8237997008255e-06,0.013054952956736,34,Greece,Europe
10.073526,51.70517774487,0.12813697755337,0.073191374540329,0.506349,0.0,0.0020822742953897,0.13684305548668,7.2780001707077,0.0,0.0,0.0001030828934744,35,Hungary,Europe
0.297028,22.453924245763,0.0041999998502433,0.0,0.0,0.0,0.072315596044064,0.0,0.838759545071,0.0,0.0,0.0,36,Iceland,Europe
1154.638713,72.421755432987,8.8420076370239,7.9457750320435,1.23572295,1.0264369249344,1.0042334794998,0.17535181343555,120.86100397418,34.925,0.0001874234440038,0.061756961047649,37,India,Asia Pacific
228.805144,65.344324796338,1.0214980840683,3.7727427482605,1.3101682676548,2.7457120418549,0.11055640131235,0.0,59.33082878527,53.715375315271,0.0,0.0,38,Indonesia,Asia Pacific
70.182594,58.566531728439,0.065169967710972,0.0,3.493688499,3.4780509471893,0.14893415570259,0.0,75.638465837751,207.87109531212,0.0,0.0007308577187359,39,Iran,Middle East
28.698684,68.176666744409,0.0,0.0,0.04959,0.0495899990201,0.050446901470423,0.0,23.467587220295,89.933628833357,0.0,0.0,40,Iraq,Middle East
4.121216,70.430752607655,0.11082459241152,0.0,0.145575036,0.0,0.0065072104334831,0.0,9.3711018517725,0.0,0.0,0.011463953182101,41,Ireland,Europe
6.714124,73.610066683828,0.3324134349823,0.0,0.0565308,0.0,0.0002886320871766,0.0,11.532767195,0.0,0.0,0.0001133911791839,42,Israel,Middle East
58.199876,59.361524145256,0.68952071666718,0.0,2.979703692,0.41696339845657,0.37178906798363,0.0,87.744947400079,6.110702,0.0003195569734089,0.024152321740985,43,Italy,Europe
127.798373,57.287044460277,4.8053312301636,0.024178683757782,2.9782069139806,0.0,0.7995263338089,2.8986728191376,248.50930977585,0.0,0.016803422942758,0.01968883164227,44,Japan,Asia Pacific
15.656248,79.034914468221,1.1256170272827,1.5598101615906,0.2181215880991,0.68339717388153,0.080981604754925,0.0,9.3308358101062,61.4861,0.0,0.0,45,Kazakhstan,CIS
2.235403,64.283462996922,0.0,0.0,0.42066,0.42065998911858,0.0,0.0,18.399023277678,130.41107300275,0.0,0.0,46,Kuwait,Middle East
2.233156,51.344069542633,0.0033871212508529,0.0,0.057920353982301,0.0,0.034285370260477,0.0,1.6710013923645,0.0,0.0,0.0004844895738642,47,Latvia,Europe
0.0,0.0,0.0,0.0,0.0,0.38646000623703,0.0,0.0,0.0,81.966357126622,0.0,0.0,48,Libya,Africa
3.373533,39.180222605273,0.0077372062951326,0.0,0.1037028492,0.0,0.004645945969969,0.10225739330053,2.8038,0.0,0.0,1.8554919734015e-05,49,Lithuania,Europe
0.46486,67.58781063269,0.003248956752941,0.0,0.0492481647,0.0,0.0009580421028658,0.0,3.0818857905269,0.0,0.0001824360952014,0.0005386184202507,50,Luxembourg,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,Madagascar,Africa
25.923536,62.410603278729,0.28823575377464,0.0,1.34542818,2.4371993541718,0.061921890825033,0.0,29.783734350347,34.153536688247,0.0,0.0,52,Malaysia,Asia Pacific
105.442402,62.669676127602,0.48034629225731,0.25421011447906,1.897644081,1.5952280759811,0.28563696146011,0.10687988996506,103.12803170502,186.49137726235,9.2774600489065e-05,0.0001958574866876,53,Mexico,North America
0.0,0.0,0.0,0.14320030808449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,Mongolia,Asia Pacific
30.431902,75.65138554498,0.15893092751503,0.0,0.016195788,0.0,0.0099444063380361,0.0,9.371918,0.0,1.0412413757876e-06,0.0021266001276672,55,Morocco,Africa
0.0,0.0,0.0,0.0,0.0,0.43151399493217,0.0,0.0,0.0,0.0,0.0,0.0,56,Myanmar,Asia Pacific
16.261831,58.216291626486,0.33899998664856,0.0,1.4924,2.3519999980927,0.0009071294334717,0.039542004466057,47.657876009398,0.0,0.0003525331849232,0.021307233721018,57,Netherlands,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,Netherlands Antilles,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,New Caledonia,Asia Pacific
4.132781,45.293237911653,0.095138899981976,0.13943114876747,0.13527448472871,0.0,0.24046719074249,0.0,7.0789389124954,0.0,0.0,0.0063332677818835,60,New Zealand,Asia Pacific
0.0,0.0,0.0,0.0,0.0,0.82742351293564,0.0,0.0,0.0,121.14382420651,0.0,0.0,61,Nigeria,Africa
2.078662,77.397530545146,0.061077751219273,0.0,0.002617252416,0.0,0.015379967167974,0.0,0.92164583778381,0.0,0.0,0.0,62,North Macedonia,Europe
4.623689,18.15369493303,0.030237538740039,0.0,0.15731716621383,3.0671560764313,1.3987110853195,0.0,9.8146118301213,138.43416298548,6.391139322659e-05,0.0051438361406326,63,Norway,Europe
2.515192,56.717057580195,1.3143242540536e-05,0.0,0.38801902668763,0.75057834386826,0.0,0.0,3.9565888573575,37.999359874552,0.0,0.0,64,Oman,Middle East
174.372098,51.769539890723,0.1569906771183,0.065594978630543,1.1739667910945,1.1739667654037,0.31646072864532,0.025104185566306,15.24015336,0.0,0.0,0.0,79,Pakistan,Asia Pacific
28.147267,47.831184675299,0.038580000400543,0.0,0.052558924352151,0.052558925002813,0.18531210720539,0.0,7.1308668957147,5.3218443655917,0.0,1.2369946489343e-05,80,Peru,S. & Cent. America
86.26125,63.541076943051,0.22261215746403,0.0,0.11319230428014,0.0,0.086453281342983,0.0,14.593803485515,0.0,1.5637675460312e-05,0.0001800754980649,81,Philippines,Asia Pacific
38.575911,80.185370945162,2.3076829910278,2.9043951034546,0.5122341,0.16263000667095,0.02268854342401,0.0,22.320136429574,0.0,0.0,0.0013916189782321,82,Poland,Europe
10.523314,60.412826629795,0.13966608047485,0.0,0.15436009272672,0.0,0.048768516629934,0.0,16.165460473206,0.0,3.9171500247903e-05,0.018276596441865,83,Portugal,Europe
0.84871,47.042618256929,0.0,0.0,0.64413030846397,1.7065080404282,0.0,0.0,3.4431281091776,52.558629770004,0.0,0.0,84,Qatar,Middle East
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.567326484025,0.0,0.0,85,Republic of Congo,Africa
21.092264,57.963552389409,0.35993579030037,0.24260918796062,0.5829363,0.40617451071739,0.20829959213734,0.054948907345533,10.509,5.437,0.0,0.0,87,Romania,Europe
143.80005,54.258211826477,3.9596495628357,5.6768822669983,14.414437168142,21.221071243286,1.779324054718,1.4782888889313,124.95735185557,474.819445,0.0,7.0096364652272e-05,88,Russian Federation,CIS
24.397644,52.718159030278,0.0011711566476151,0.0,2.436408,2.4364080429077,0.0,0.0,93.474771735488,516.62817565381,0.0,0.0,89,Saudi Arabia,Middle East
4.344638,65.858222222046,0.0003516912111081,0.0,0.2226919202865,0.0,0.0,0.0,40.2836,0.0,0.0,0.0,90,Singapore,Asia Pacific
5.376242,48.08563816905,0.17673793435097,0.0,0.2471355,0.0,0.047809842973948,0.17535181343555,3.8830000448227,0.0,0.0,6.1849736084696e-05,91,Slovakia,Europe
2.004778,49.612879476223,0.063542895019054,0.0,0.0388239560478,0.0,0.03567698970437,0.058203306049109,2.5339989204407,0.0,0.0,0.0,92,Slovenia,Europe
49.017148,90.142184229477,3.3489506244659,5.7938032150269,0.12439782404297,0.0,0.013730024918914,0.11170459538698,24.775885729286,0.0,0.0001752409152686,0.0001236994721693,93,South Africa,Africa
47.889573,52.484256140533,2.2941780090332,0.05335658043623,1.143812826,0.0,0.037865433841944,1.4519076347351,103.53755396328,0.0,0.0001484290551161,0.0013389230007306,94,South Korea,Asia Pacific
43.685374,58.46399409651,0.8588382601738,0.27741715312004,1.2492703940623,0.0,0.18422974646091,0.56916385889053,77.808007097038,0.0,0.0004226398596074,0.21828833222389,95,Spain,Europe
19.673866,61.175104031883,0.0024461881257594,0.0,0.0,0.0,0.035661853849888,0.0,4.26888,0.0,4.7576217184542e-05,2.4799130187603e-05,96,Sri Lanka,Asia Pacific
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.466039306343,0.0,0.0,97,Sudan,Africa
9.051738,24.730264108505,0.11525443941355,0.0,0.0315981,0.0,0.7463550567627,0.71904212236404,17.031399991422,0.0,2.0616578694899e-05,0.0096829989925027,98,Sweden,Europe
7.428434,36.253626317153,0.0060399998910725,0.0,0.11651,0.0,0.3219268321991,0.22928133606911,12.239309152,0.0,0.0002164740726584,8.2466314779595e-05,99,Switzerland,Europe
0.0,0.0,0.0,0.0,0.0,0.20697300136089,0.0,0.0,0.0,21.666777414499,0.0,0.0,100,Syria,Middle East
22.796306,60.640479710092,1.511793255806,0.0,0.37152289806927,0.0,0.041968896985054,0.39539480209351,46.64094018082,0.0,9.8959571914747e-06,0.0009411511709913,101,Taiwan,Asia Pacific
65.82136,60.877011225822,0.48514369130135,0.25048500299454,1.1541308725182,0.88263863325119,0.058460172265768,0.0,44.684901317416,11.928662099552,0.0,0.0,102,Thailand,Asia Pacific
1.369075,28.783728362114,0.0,0.0,0.58951110132021,1.0803724527359,0.0,0.0,1.682839055767,8.1089782989038,2.8275637305342e-05,0.0,120,Trinidad & Tobago,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.402,0.0,0.0,121,Tunisia,Africa
68.704714,62.654127693773,0.92766928672791,0.46950769424438,0.92603655,0.0,0.40780106186867,0.0,30.72,0.0,0.0,0.0006081890314817,122,Turkiye,Europe
4.885775,61.428350758987,0.0,0.0,0.419265,2.0478150844574,3.2512343750568e-05,0.0,4.977,9.73,0.0,0.0,123,Turkmenistan,CIS
296.84267,60.625373589724,22.849044799805,23.238584518433,21.426947419231,17.619869232178,2.7464141845703,8.1423654556274,926.82448863964,308.98828017021,0.0077198841609061,0.18545079231262,124,US,North America
46.91261,54.579434476972,1.5615539550781,1.4518562555313,2.5996017699115,0.70826369524002,0.12744137644768,0.8779559135437,14.051,0.0,0.0,0.0003917149733752,125,Ukraine,Europe
4.280993,62.749357872179,0.0060887793079019,0.0,1.475955,1.6774289608002,0.0,0.0,24.645,136.55294997645,0.0,0.0,126,United Arab Emirates,Middle East
60.383741,59.392912838623,1.5856679677963,0.5056876540184,3.5779165882668,3.3242049217224,0.05074667930603,0.80734932422638,82.938026945588,84.72112,8.2466314779595e-05,0.030017737299204,127,United Kingdom,Europe
26.573423,55.830477201383,0.035392496734858,0.035290651023388,1.6891875,1.9663875102997,0.070875711739063,0.0,5.359,5.449,0.0,0.0,128,Uzbekistan,CIS
26.668785,47.435982731007,0.0015587456291541,0.21990539133549,1.09566324,1.095663189888,0.79465043544769,0.0,31.350338360564,169.40910576668,0.0,0.0,129,Venezuela,S. & Cent. America
83.142095,65.763836631438,0.39146500825882,0.79935222864151,0.2237256,0.22372560203075,0.1704475581646,0.0,12.591175205407,18.889,0.0,0.0,130,Vietnam,Asia Pacific
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.785784338139,0.0,0.0,131,Yemen,Middle East
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,Zambia,Africa
0.0,0.0,0.0,0.091000460088253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,Zimbabwe,Africa
