Population,CO2 Combustion per EJ,Coal Consumption in EJ,Coal Production in EJ,Gas Consumption in EJ,Gas Production in EJ,HydEl Production in EJ,Nuclear Power Production in EJ,Oil Consumption in MTonnes,Oil Production in MTonnes,Solar Power Production in EJ,Wind Power Production in EJ,id,name,group
198.959388,61.733040998027,0.22707888484001,1.0322403907776,1.0281039140839,2.2186954021454,0.088281810283661,0.0,40.855,76.454562725553,0.0,0.0,37,Indonesia,Asia Pacific
60.794809,62.119988104344,0.043217990547419,0.0,1.1472478812,1.1472479104996,0.088599674403667,0.0,58.732963262376,185.45650549451,0.0,0.0,38,Iran,Middle East
20.948858,66.873310148833,0.0,0.0,0.108414,0.10841400176287,0.075790427625179,0.0,26.329275312323,26.02632388664,0.0,0.0,39,Iraq,Middle East
3.579482,71.466693002853,0.12397612631321,0.0,0.097929252,0.0,0.0075900000520051,0.0,5.8693513662109,0.0,0.0,0.0001703532325336,40,Ireland,Europe
5.478734,74.349120290935,0.17286844551563,0.0,0.0008657845738965,0.0,0.0002661290345713,0.0,12.424,0.0,0.0,0.0,41,Israel,Middle East
56.885126,59.261776299541,0.50726580619812,0.0,1.8695007,0.68440318107605,0.40219548344612,0.0,97.76,5.236,0.0001383870985591,9.1935486125294e-05,42,Italy,Europe
125.433969,55.268926362563,3.5274798870087,0.14666762948036,2.1822331930685,0.0,0.83876419067383,2.9305789470673,274.76009408318,0.0,0.000420483876951,1.0215053407592e-05,43,Japan,Asia Pacific
16.434324,78.347024055042,1.1436854600906,1.5038411617279,0.4073688,0.15097823739052,0.088684841990471,0.0008125993772409,11.975479674797,20.633,0.0,0.0,44,Kazakhstan,CIS
1.655222,62.312645805981,0.0,0.0,0.3173076,0.31730759143829,0.0,0.0,5.312,104.88894428612,0.0,0.0,45,Kuwait,Middle East
2.570151,56.91689554967,0.01118712965399,0.0,0.038125221238938,0.0,0.031264837831259,0.0,1.86900025177,0.0,0.0,0.0,46,Latvia,Europe
0.0,0.0,0.0,0.0,0.0,0.21682800352573,0.0,0.0,0.0,67.892778445513,0.0,0.0,47,Libya,Africa
3.747268,40.351526315239,0.010274407453835,0.0,0.0849459852,0.0,0.0039706453680992,0.12076236307621,3.1767100271003,0.0,0.0,0.0,48,Lithuania,Europe
0.407635,71.246157641217,0.020686978474259,0.0,0.023237685,0.0,0.0009367741877213,0.0,1.764999710083,0.0,0.0,0.0,49,Luxembourg,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Madagascar,Africa
20.136888,59.262775080142,0.06983096152544,0.0,0.487301652,1.0183972120285,0.066191613674164,0.0,18.531624461707,33.323077370564,0.0,0.0,51,Malaysia,Asia Pacific
89.969572,58.689417345196,0.20973099768162,0.17270700633526,1.104848427,1.050705075264,0.29379224777222,0.086245700716972,78.488710302966,150.21331468283,5.3225805459078e-05,7.4516130553093e-05,52,Mexico,North America
0.0,0.0,0.0,0.095611646771431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,Mongolia,Asia Pacific
26.599048,73.603827148538,0.068370446562767,0.0,0.000460673604,0.0,0.0065041934140027,0.0,6.817,0.0,0.0,0.0,54,Morocco,Africa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Mozambique,Africa
0.0,0.0,0.0,0.0,0.0,0.058006800711155,0.0,0.0,0.0,0.0,0.0,0.0,56,Myanmar,Asia Pacific
15.446668,59.429699561448,0.37299999594688,0.0,1.4689,2.5481998920441,0.0009367741877213,0.04104408621788,37.431817505764,0.0,1.0645161637513e-05,0.0033745160326362,57,Netherlands,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,Netherlands Antilles,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,New Caledonia,Asia Pacific
3.673893,36.172987135332,0.049159474670887,0.095211781561375,0.16066978170595,0.0,0.29311195015907,0.0,5.4867316146572,0.0,0.0,1.0752688467619e-05,60,New Zealand,Asia Pacific
0.0,0.0,0.0,0.0,0.0,0.16528859734535,0.0,0.0,0.0,95.060941520468,0.0,0.0,61,Nigeria,Africa
1.983964,81.841586504076,0.059858176857233,0.0,0.0,0.0,0.008526774123311,0.0,0.81008401107788,0.0,0.0,0.0,62,North Macedonia,Europe
4.359333,17.263478364152,0.040438491851091,0.0,0.111075804,0.99377995729446,1.2937064170837,0.0,8.8780479125977,138.399687284,0.0,0.0001064516109181,63,Norway,Europe
2.172672,64.019805579995,2.7249959089204e-07,0.0,0.12003881621732,0.13745042681694,0.0,0.0,2.5539692192192,42.807192485847,0.0,0.0,64,Oman,Middle East
133.117476,54.134295532838,0.092528283596039,0.059631798416376,0.468936,0.46893599629402,0.24214178323746,0.0053270403295755,15.668,0.0,0.0,0.0,79,Pakistan,Asia Pacific
24.449055,50.285508765453,0.015647999942303,0.0,0.01389465,0.013894650153816,0.13772283494473,0.0,7.213,6.3945972818312,0.0,0.0,80,Peru,S. & Cent. America
69.250468,64.369536515661,0.068830989301205,0.0,0.000183503382066,0.0,0.066340647637844,0.0,17.113388293041,0.0,0.0,0.0,81,Philippines,Asia Pacific
38.401978,85.517780351749,2.9443085193634,3.8606719970703,0.3765924,0.13268880546093,0.020087419077754,0.0,14.935,0.0,0.0,1.0645161637513e-05,82,Poland,Europe
10.051248,60.496129929814,0.17592933773994,0.0,0.0,0.0,0.088812582194805,0.0,13.903389447235,0.0,0.0,0.0001703225862002,83,Portugal,Europe
0.515133,47.004887255137,0.0,0.0,0.50301,0.33511865139008,0.0,0.0,1.2882432933981,21.831226184141,0.0,0.0,84,Qatar,Middle East
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.267,0.0,0.0,85,Republic of Congo,Africa
22.533134,63.910609409044,0.44234710931778,0.33023712038994,0.805545,0.60481077432632,0.17769967019558,0.0,13.494,6.951,0.0,0.0,87,Romania,Europe
148.557452,58.296948001373,4.9980444908142,5.2215099334717,13.408026200514,19.482995986938,1.8762650489807,1.0167247056961,150.59839757,310.749,0.0,0.0,88,Russian Federation,CIS
18.888857,59.50139034185,0.0,0.0,1.468206,1.4682060480118,0.0,0.0,60.222905733805,431.26286872056,0.0,0.0,89,Saudi Arabia,Middle East
3.543875,70.386751596705,0.0004793886037077,0.0,0.0513,0.0,0.0,0.0,31.9754,0.0,0.0,0.0,90,Singapore,Asia Pacific
5.349996,54.006811120824,0.22792042791843,0.0,0.2184336,0.0,0.051948387175798,0.11682956665754,3.241,0.0,0.0,0.0,91,Slovakia,Europe
1.991106,51.999087461499,0.057706665247679,0.0,0.0309492,0.0,0.034618064761162,0.048817742615938,2.1979999694824,0.0,0.0,0.0,92,Slovenia,Europe
43.986084,87.285316567987,2.9869680404663,4.8951358795166,0.046480978278058,0.0,0.0056312899105251,0.11544031649828,20.034483232787,0.0,0.0,0.0,93,South Africa,Africa
45.393418,58.927320277563,1.151177406311,0.10776823014021,0.3471568956,0.0,0.029379826039076,0.68470120429993,94.845,0.0,2.1290323275025e-05,0.0,94,South Korea,Asia Pacific
39.814573,56.474420115303,0.79411035776138,0.40754318237305,0.32325567125155,0.0,0.24603097140789,0.56647580862045,57.598000488281,0.0,0.0001596774236531,0.0028741934802383,95,Spain,Europe
18.177572,48.418652157361,4.1939176298911e-05,0.0,0.0,0.0,0.048053324222565,0.0,2.289917,0.0,0.0,0.0,96,Sri Lanka,Asia Pacific
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098515519568151,0.0,0.0,97,Sudan,Africa
8.758496,26.200448808697,0.11651106923819,0.0,0.028295530656394,0.0,0.7248929142952,0.71438980102539,17.090303458719,0.0,1.0645161637513e-05,0.0011177419219166,98,Sweden,Europe
7.038297,33.047711545044,0.0079699996858835,0.0,0.082728,0.0,0.37440699338913,0.25253763794899,11.797,0.0,6.3870968006086e-05,0.0,99,Switzerland,Europe
0.0,0.0,0.0,0.0,0.0,0.093619801104069,0.0,0.0,0.0,29.612058663029,0.0,0.0,100,Syria,Middle East
21.455813,59.891757759525,0.69066625833511,0.0,0.15644299392037,0.0,0.051516853272915,0.36075115203857,36.363335753821,0.0,0.0,0.0,101,Taiwan,Asia Pacific
59.424834,69.558607857053,0.30068379640579,0.23148113489151,0.38047424159093,0.42321982979774,0.070183664560318,0.0,33.869249363935,3.320639384482,0.0,0.0,102,Thailand,Asia Pacific
1.307822,35.168782268194,0.0,0.0,0.26572759707474,0.26572760939598,0.0,0.0,1.283,6.7357926857554,0.0,0.0,120,Trinidad & Tobago,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4437,0.0,0.0,121,Tunisia,Africa
59.30549,62.983011896439,0.69241297245026,0.50588715076447,0.23415471,0.0,0.37833860516548,0.0,28.987,0.0,0.0,0.0,122,Turkiye,Europe
4.226623,60.925910328325,0.0002093399962177,0.0,0.27331592920354,1.0498950481415,4.258064655005e-05,0.0,2.632,4.07,0.0,0.0,123,Turkmenistan,CIS
265.660556,59.660564008708,20.134992599487,22.180521011353,21.52738609876,18.119550704956,3.3129851818085,7.2408828735352,791.74703585174,383.55375478999,0.0054766330868006,0.034024227410555,124,US,North America
51.061265,63.53967046453,2.1352491378784,1.790966629982,2.596603539823,0.57845395803452,0.10595128685236,0.72039622068405,25.631,0.0,0.0,0.0,125,Ukraine,Europe
2.433988,65.654606295892,0.0,0.0,0.870129,1.0993319749832,0.0,0.0,20.63,114.41128228942,0.0,0.0,126,United Arab Emirates,Middle East
58.001818,60.810972841623,1.9868878126144,1.371218919754,2.657110752,2.6656322479248,0.049521289765835,0.90877205133438,82.236,129.894,0.0,0.0041729030199349,127,United Kingdom,Europe
23.026206,56.709535348882,0.037345439195633,0.035898361355066,1.442932300885,1.5602895021439,0.065872259438038,0.0,6.669,7.587,0.0,0.0,128,Uzbekistan,CIS
22.107286,48.946813122199,0.0002139454736607,0.13295184075832,1.09893996,1.0989400148392,0.5476935505867,0.0,22.614238973788,155.32509364056,0.0,0.0,129,Venezuela,S. & Cent. America
73.75911,59.889112302065,0.12965041399002,0.19577600061893,0.00505467,0.0050546699203551,0.11264709383249,0.0,4.8692790697674,7.62,0.0,0.0,130,Vietnam,Asia Pacific
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658419397117,0.0,0.0,131,Yemen,Middle East
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,Zambia,Africa
0.0,0.0,0.0,0.14956054091454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,Zimbabwe,Africa
