Population,CO2 Combustion per EJ,Coal Consumption in EJ,Coal Production in EJ,Gas Consumption in EJ,Gas Production in EJ,HydEl Production in EJ,Nuclear Power Production in EJ,Oil Consumption in MTonnes,Oil Production in MTonnes,Solar Power Production in EJ,Wind Power Production in EJ,id,name,group
22.132905,61.012839061655,0.036090217530727,0.0,0.553707,1.3441721200943,0.0068767741322517,0.0,7.966,47.061018261965,0.0,0.0,0,Algeria,Africa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.452,0.0,0.0,1,Angola,Africa
30.287112,54.580585369026,0.03815858066082,0.0,0.5605101,0.48628890514374,0.21985584497452,0.058899998664856,20.073,24.158620689655,0.0,0.0,2,Argentina,S. & Cent. America
15.785682,73.685193166627,1.3252999782562,3.8676443099976,0.4822294440613,0.48222944140434,0.14839898049831,0.0,27.406124483853,30.682810186422,0.0,0.0,3,Australia,Asia Pacific
7.562114,48.040818075552,0.18293400108814,0.0,0.19436977640206,0.0,0.32760637998581,0.0,9.835,0.0,0.0,0.0,4,Austria,Europe
6.89114,59.592246849167,0.0038518561050296,0.0,0.478129554,0.49461677670479,0.013972432352602,0.0,8.2518650987606,13.23,0.0,0.0,5,Azerbaijan,CIS
0.0,0.0,0.0,0.0,0.0,0.16994221508503,0.0,0.0,0.0,0.0,0.0,0.0,6,Bahrain,Middle East
95.959099,51.115692467525,0.0020507364533842,0.0,0.092809707657975,0.092809706926346,0.0078667737543583,0.0,1.66,0.0,0.0,0.0,7,Bangladesh,Asia Pacific
10.133211,61.007078861142,0.090404570102692,0.0,0.31151461946903,0.0,0.0002129032218363,0.0,25.39552103017,0.0,0.0,0.0,8,Belarus,CIS
9.880534,58.288128205585,0.44937607645988,0.0,0.3091104,0.0,0.0030551613308489,0.35345107316971,19.664,0.0,0.0,0.0,9,Belgium,Europe
0.0,0.0,0.0,0.0,0.0,0.093030698597431,0.0,0.0,0.0,0.0,0.0,0.0,10,Bolivia,S. & Cent. America
136.78318,37.473287130119,0.41957294940948,0.16363386809826,0.092662220548673,0.09266222268343,1.8988306522369,0.034537095576525,52.282036235473,29.470461806855,0.0,0.0,11,Brazil,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.30170205235481,0.0,0.0,0.0,8.1767487889564,0.0,0.0,12,Brunei,Asia Pacific
8.917076,69.98615951195,0.4219456911087,0.20863795280457,0.1931688,0.0,0.023813225328922,0.13413387537003,10.362,0.0,0.0,0.0,13,Bulgaria,Europe
25.843922,39.224733949555,1.1220860481262,1.4871319532394,2.043361674,2.8984925746918,3.2323501110077,0.61822527647018,74.645959778531,85.685227414492,0.0,1.0645161637513e-05,14,Canada,North America
12.326396,51.037007935288,0.049111165106297,0.0,0.02846871,0.0,0.11784193664789,0.0,4.571,0.0,0.0,0.0,15,Chile,S. & Cent. America
1060.239979,82.277666254584,17.050552368164,18.26072883606,0.46914159292035,0.46914160251617,0.98348045349121,0.0,85.745,124.9,0.0,0.0,16,China,Asia Pacific
5.41168,81.494593772065,0.14222559332848,0.0,0.0,0.0,0.0,0.0,5.157,0.0,0.0,0.0,17,China Hong Kong SAR,Asia Pacific
29.32626,53.833947163388,0.12785302102566,0.25924918055534,0.1311561,0.13344299793243,0.19630499184132,0.0,7.5620587654066,9.5213728914763,0.0,0.0,18,Colombia,S. & Cent. America
0.731664,73.168771623177,0.0038937239442021,0.0,0.0,0.0,0.0,0.0,1.051,0.0,0.0,0.0,19,Cyprus,Europe
10.302326,85.299202306487,1.6014090776443,1.8388806581497,0.1766286,0.0,0.01778806373477,0.024485483765602,10.623,0.0,0.0,0.0,20,Czech Republic,Europe
5.119452,79.922055102822,0.30445152521133,0.0,0.02416932,0.042108658701181,0.0003161612839903,0.0,10.64,2.9238985313752,0.0,0.0005471612676046,21,Denmark,Europe
