Population,CO2 Combustion per EJ,Coal Consumption in EJ,Coal Production in EJ,Gas Consumption in EJ,Gas Production in EJ,HydEl Production in EJ,Nuclear Power Production in EJ,Oil Consumption in MTonnes,Oil Production in MTonnes,Solar Power Production in EJ,Wind Power Production in EJ,id,name,group
39.543154,58.013451150512,0.0055684437975287,0.0,1.36521,2.9308009147644,0.0014057315420359,0.0,19.4626,67.225,0.0005622926400974,0.0001841993071138,0,Algeria,Africa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.162658721997,0.0,0.0,1,Angola,Africa
43.257065,53.274470537626,0.056930866092443,0.0,1.679492457553,1.2776812314987,0.31350207328796,0.065483786165714,32.759384462741,30.045688435395,0.0001423472858732,0.0057522049173713,2,Argentina,S. & Cent. America
23.820236,70.698466540025,1.9454803466797,12.80052947998,1.4038185439212,2.6747164726257,0.13656505942345,0.0,46.903486194155,16.8031696602,0.060063753277063,0.1147174090147,3,Australia,Asia Pacific
8.642421,42.639190738606,0.13679656386375,0.0,0.28685142002628,0.0,0.3602246940136,0.0,11.54515218457,0.0,0.0090848840773106,0.04692567512393,4,Austria,Europe
9.86348,54.75678580807,0.0001245000021299,0.0,0.40127589,0.67622590065002,0.015875071287155,0.0,4.6403,42.0199,4.4595621147892e-05,4.4595621147892e-05,5,Azerbaijan,CIS
0.0,0.0,0.0,0.0,0.0,0.52503645420074,0.0,0.0,0.0,0.0,0.0,0.0,6,Bahrain,Middle East
157.83,60.749241915376,0.11027884483337,0.0,0.9307462594815,0.93074625730515,0.0087072607129812,0.0,7.807694,0.0,0.0019233219791204,4.9258771468885e-05,7,Bangladesh,Asia Pacific
9.700609,57.140461314957,0.031009785830975,0.0,0.64436077876106,0.0,0.0010761118028313,0.0,6.543,0.0,8.725230145501e-05,0.0003780933038797,8,Belarus,CIS
11.248304,48.681897635874,0.13946653902531,0.0,0.5705964,0.0,0.0030867925379425,0.24283608794212,28.807551540065,0.0,0.029631851240993,0.054038260132074,9,Belgium,Europe
0.0,0.0,0.0,0.0,0.0,0.72337144613266,0.0,0.0,0.0,0.0,0.0,0.0,10,Bolivia,S. & Cent. America
205.188205,39.080478172101,0.73793160915375,0.12168174237013,1.5457154714067,0.85696184635162,3.487598657608,0.13707175850868,120.22022181257,132.19289085716,0.0005711866542697,0.20965470373631,11,Brazil,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.47849228978157,0.0,0.0,0.0,6.1770465028315,0.0,0.0,12,Brunei,Asia Pacific
7.309254,56.723992173083,0.27445149421692,0.24565432965755,0.1080126,0.0,0.054819092154503,0.14310798048973,4.5369988098145,0.0,0.013394789770246,0.014071964658797,13,Bulgaria,Europe
35.732126,38.85868005673,0.82425326108932,1.364462018013,3.9719682,5.7872042655945,3.7052490711212,0.94054061174393,106.22839252106,216.07442399577,0.028065687045455,0.26143106818199,14,Canada,North America
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8092181945671,0.0,0.0,15,Chad,Africa
17.870124,58.591850097312,0.30619743466377,0.0,0.173674283652,0.0,0.22900342941284,0.0,15.818087690379,0.0,0.013185764662921,0.020500879734755,16,Chile,S. & Cent. America
1393.715448,72.508578563643,80.384552001953,76.586250305176,7.0088230088496,4.8840794563293,10.804893493652,1.5943304300308,557.0297812555,214.56,0.38275229930878,1.7992534637451,17,China,Asia Pacific
7.399838,77.013553885758,0.28044399619102,0.0,0.1096429365,0.0,0.0,0.0,18.243715403394,0.0,3.877880226355e-05,7.8624025263707e-06,18,China Hong Kong SAR,Asia Pacific
47.119728,50.574510875377,0.20800790190697,2.4868977069855,0.40362225775769,0.41797137260437,0.43317764997482,0.0,14.692905838064,52.963155699856,0.0,0.0006628988776356,19,Colombia,S. & Cent. America
4.254815,49.571820569015,0.025360075756907,0.0,0.08716432,0.0,0.06195530295372,0.0,3.31218,0.0,0.000555157312192,0.0077198413200676,20,Croatia,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Cuba,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Curacao,S. & Cent. America
1.18728,71.363696346581,0.0001392660051351,0.0,0.0,0.0,0.0,0.0,2.38276,0.0,0.0012279211077839,0.0021508370991796,23,Cyprus,Europe
10.523798,60.648230655637,0.6835001707077,0.7083186507225,0.2714202,0.0,0.017405726015568,0.24970027804375,8.7367830467224,0.0,0.021979009732604,0.0055512976832688,24,Czech Republic,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Democratic Republic of Congo,Africa
5.677796,50.803661218943,0.076457679271698,0.0,0.11913309399857,0.17256763577461,0.0001748008362483,0.0,7.0714665270671,7.689812,0.005858130287379,0.13701608777046,26,Denmark,Europe
16.195902,55.478351582312,0.0005399783258326,0.0,0.029557195623132,0.0,0.12696442008018,0.0,11.785230388251,29.108608534508,0.0003495707933325,0.0009578976314514,27,Ecuador,S. & Cent. America
97.723799,58.042054739269,0.033549208194017,0.0,1.6566757515,1.5332624912262,0.13265743851662,0.0,38.319,35.431,0.0004071774310432,0.018367050215602,28,Egypt,Africa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.10410971097,0.0,0.0,29,Equatorial Guinea,Africa
1.314657,86.553519861118,0.15106543898582,0.0,0.0163476,0.0,0.0002617569116409,0.0,1.451026,0.0,5.7198732974939e-05,0.0069317109882832,30,Estonia,Europe
5.479461,37.956586422916,0.15985800325871,0.0,0.082363,0.0,0.1625675112009,0.21624812483788,8.9604378113068,0.0,0.0001096567575587,0.022563047707081,31,Finland,Europe
63.809769,30.470122538849,0.35954689979553,0.0,1.4670635247,0.0,0.52891689538956,4.0693888664246,73.319313995491,0.0,0.070414200425148,0.20698347687721,32,France,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.662393980848,0.0,0.0,33,Gabon,Africa
82.073226,55.515832659775,3.2942008972168,1.7924740314484,2.77033,0.27087959647179,0.18397633731365,0.85388761758804,106.687,0.0,0.36913540959358,0.78162550926208,34,Germany,Europe
10.806641,65.790468559426,0.23558688163757,0.23761194944382,0.1228555188,0.0,0.059120163321495,0.0,14.436,0.0,0.037805803120136,0.044799394905567,35,Greece,Europe
9.844246,48.501814903468,0.098013907670975,0.063567511737347,0.313584,0.0,0.0022685599979013,0.14730730652809,6.9000006713867,0.0,0.0013669527834281,0.0067184274084866,36,Hungary,Europe
0.33106,13.245880941646,0.0041600000113249,0.0,0.0,0.0,0.13360042870045,0.0,0.816904358574,0.0,0.0,0.0001056160472217,37,Iceland,Europe
1322.866505,73.975433254426,16.165693283081,11.765171051025,1.7210461503076,1.0131400823593,1.2921342849731,0.35637468099594,193.94007748429,41.172875,0.063659086823463,0.31741786003113,38,India,Asia Pacific
259.09197,69.008556964506,1.9161864519119,10.187823295593,1.6471998942568,2.7418391704559,0.13321031630039,0.0,67.232493108415,40.579683904402,5.1188017096138e-05,3.5870391002391e-05,39,Indonesia,Asia Pacific
