Population,CO2 Combustion per EJ,Coal Consumption in EJ,Coal Production in EJ,Gas Consumption in EJ,Gas Production in EJ,HydEl Production in EJ,Nuclear Power Production in EJ,Oil Consumption in MTonnes,Oil Production in MTonnes,Solar Power Production in EJ,Wind Power Production in EJ,id,name,group
15.724692,61.087030068666,0.0010048319818452,0.0,0.102564,0.22148279845715,0.0034916128497571,0.0,3.378,46.803899244332,0.0,0.0,0,Algeria,Africa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,0.0,0.0,1,Angola,Africa
25.875558,64.272014367072,0.041439384222031,0.0,0.31509,0.26929691433907,0.055299215018749,0.025711290538311,23.769,20.260551724138,0.0,0.0,2,Argentina,S. & Cent. America
13.886854,73.631040578381,0.98114997148514,0.0,0.2076118941132,0.20761188864708,0.15848304331303,0.0,29.136,21.62184141669,0.0,0.0,3,Australia,Asia Pacific
7.576926,52.968193490753,0.15242600440979,0.0,0.15048582760693,0.0,0.25330373644829,0.0,10.713,0.0,0.0,0.0,4,Austria,Europe
0.0,0.0,0.0,0.0,0.0,0.078335024416447,0.0,0.0,0.0,0.0,0.0,0.0,5,Bahrain,Middle East
74.700345,60.878523425329,0.0052314903587103,0.0,0.01784475,0.016250850632787,0.0046412902884185,0.0,1.146,0.0,0.0,0.0,6,Bangladesh,Asia Pacific
9.76343,67.59152026922,0.36100429296494,0.0,0.3463011,0.0,0.0019480645423755,0.069298923015594,25.404,0.0,0.0,0.0,7,Belgium,Europe
0.0,0.0,0.0,0.0,0.0,0.063932433724403,0.0,0.0,0.0,0.0,0.0,0.0,8,Bolivia,S. & Cent. America
108.700515,50.436202644492,0.13401089608669,0.0,0.015109160814159,0.015145656652749,0.769506752491,0.0,44.970712691346,9.3109717034417,0.0,0.0,9,Brazil,S. & Cent. America
0.0,0.0,0.0,0.0,0.0,0.19438380002975,0.0,0.0,0.0,9.1667711171662,0.0,0.0,10,Brunei,Asia Pacific
8.860971,78.663625064759,0.35478943586349,0.0,0.0406755,0.0,0.026112580671906,0.026089247316122,11.965,0.0,0.0,0.0,11,Bulgaria,Europe
23.136252,48.307900923424,0.64715367555618,0.0,1.6616934,2.5724358558655,2.1553258895874,0.12840323150158,84.482065737207,81.57580039868,0.0,0.0,12,Canada,North America
10.63953,57.426014566486,0.03525285422802,0.0,0.01991754,0.0,0.068001292645931,0.0,4.375,0.0,0.0,0.0,13,Chile,S. & Cent. America
915.124661,85.38172588061,9.56955909729,0.0,0.32110619469027,0.32110619544983,0.46424227952957,0.0,68.25,77.06,0.0,0.0,14,China,Asia Pacific
4.45122,74.311193998303,0.0002512079954613,0.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,15,China Hong Kong SAR,Asia Pacific
23.403731,60.597649028235,0.094984464347363,0.0,0.0581121,0.053696699440479,0.10360190272331,0.0,6.9191217430531,8.4994473553267,0.0,0.0,16,Colombia,S. & Cent. America
0.644982,67.848464966498,0.0,0.0,0.0,0.0,0.0,0.0,0.718,0.0,0.0,0.0,17,Cyprus,Europe
10.025714,88.677494423141,1.5883882045746,0.0,0.0596592,0.0,0.01931032165885,0.0,10.725,0.0,0.0,0.0,18,Czech Republic,Europe
5.058202,74.549270001978,0.085888013243675,0.0,0.0,0.0,0.0002235483843833,0.0,15.745,0.14619492656876,0.0,0.0,19,Denmark,Europe
7.105786,62.57492857687,0.0,0.0,0.0052335,0.0,0.0066851614974439,0.0,1.52,8.629221732746,0.0,0.0,20,Ecuador,S. & Cent. America
38.775584,61.529506370066,0.024150466546416,0.0,0.0017325,0.0017325000371784,0.072308510541916,0.0,8.218,11.734,0.0,0.0,21,Egypt,Africa
4.711368,61.741768992752,0.096497997641563,0.0,0.026478,0.0,0.1299677491188,0.0,11.943,0.0,0.0,0.0,22,Finland,Europe
52.45003,63.070778656173,1.0383914709091,0.0,0.65833201332,0.0,0.63985866308212,0.18640430271626,110.378,0.0,0.0,0.0,23,France,Europe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.315,0.0,0.0,24,Gabon,Africa
78.513511,75.654226070871,5.3228464126587,0.0,1.6745165407936,0.68850719928741,0.18159711360931,0.24657097458839,142.617,0.0,0.0,0.0,25,Germany,Europe
8.805415,78.687808948348,0.27029982209206,0.0,0.0,0.0,0.021449999883771,0.0,9.943,0.0,0.0,0.0,26,Greece,Europe
10.520237,74.987936541209,0.33243191242218,0.0,0.2066517,0.0,0.0017351612914354,0.0,10.049,0.0,0.0,0.0,27,Hungary,Europe
0.21807,36.683626231149,9.7439997261972e-06,0.0,0.0,0.0,0.023478968068957,0.0,0.579,0.0,0.0,0.0,28,Iceland,Europe
623.524219,72.417493189497,2.0156624317169,0.0,0.038270925,0.038270924240351,0.422277957201,0.021895037963986,23.347,8.283,0.0,0.0,29,India,Asia Pacific
131.81334,64.018405389387,0.0038937239442021,0.0,0.0851382,0.085138201713562,0.019241496920586,0.0,10.858,65.932226832642,0.0,0.0,30,Indonesia,Asia Pacific
32.856976,63.458840222066,0.053926110267639,0.0,0.15339178972291,0.49024268984795,0.036507096141577,0.0,21.562830776752,269.46989010989,0.0,0.0,31,Iran,Middle East
11.617622,67.768021955729,0.0,0.0,0.044289,0.044289000332355,0.0049074194394052,0.0,3.3100352767769,111.70305263158,0.0,0.0,32,Iraq,Middle East
3.15792,77.633066799296,0.071217469871044,0.0,0.0,0.0,0.0055711450986564,0.0,5.232,0.0,0.0,0.0,33,Ireland,Europe
4.651792,70.608306113278,0.0,0.0,0.002081006439174,0.0,0.0,0.0,6.330788515147,0.0,0.0,0.0,34,Israel,Middle East
55.093989,64.772814631312,0.41156244277954,0.0,0.7597143,0.50262570381165,0.43667516112328,0.038817204535007,94.531,1.235,0.0,0.0,35,Italy,Europe
112.41164,66.006238888552,2.351747751236,0.0,0.31422091311168,0.0,0.88787031173706,0.25665321946144,244.093,0.0,0.0,0.0,36,Japan,Asia Pacific
1.095998,57.894132326597,0.0,0.0,0.1098504,0.10985039919615,0.0,0.0,3.282,106.34989778664,0.0,0.0,37,Kuwait,Middle East
